Key,Participant_ID,Category,Difficulty,ResponseTime,routineStart,routineEnd,Result,Start_ms,End_ms
3Item2,20,3,0,3.256160499993712,1675151317.8413908,1675151321.097551,1.0,1675151317841.3909,1675151321097.551
3Item5,20,3,0,5.619683600030839,1675151321.109368,1675151326.7290516,1.0,1675151321109.3682,1675151326729.0515
3Item12,20,3,1,6.497468099929392,1675151326.7607925,1675151333.2582605,1.0,1675151326760.7925,1675151333258.2605
3Item6,20,3,0,2.2858225000090897,1675151333.2823162,1675151335.5681386,1.0,1675151333282.3162,1675151335568.139
3Item8,20,3,1,5.419773300178349,1675151335.586903,1675151341.0066764,1.0,1675151335586.903,1675151341006.6765
3Item7,20,3,1,6.6335828001610935,1675151341.0300834,1675151347.6636662,1.0,1675151341030.0835,1675151347663.6665
3Item9,20,3,1,10.123937800060958,1675151347.6836867,1675151357.8076246,1.0,1675151347683.6868,1675151357807.6245
3Item17,20,3,2,12.94627369986847,1675151357.8307734,1675151370.7770472,0.0,1675151357830.7734,1675151370777.047
3Item19,20,3,2,8.132968800142407,1675151370.8013637,1675151378.9343326,1.0,1675151370801.3638,1675151378934.3325
3Item11,20,3,1,12.460880399914458,1675151378.9568305,1675151391.417711,0.0,1675151378956.8306,1675151391417.711
3Item4,20,3,0,2.817835400113836,1675151391.441609,1675151394.2594442,1.0,1675151391441.609,1675151394259.4443
3Item13,20,3,2,7.008347099879757,1675151394.2788095,1675151401.2871566,1.0,1675151394278.8096,1675151401287.1565
3Item10,20,3,1,5.524212799966335,1675151401.3119004,1675151406.8361132,1.0,1675151401311.9004,1675151406836.1133
3Item14,20,3,2,15.743425000226123,1675151406.8559043,1675151422.5993292,0.0,1675151406855.9043,1675151422599.329
3Item3,20,3,0,4.095508600119501,1675151422.6268122,1675151426.7223208,1.0,1675151422626.8125,1675151426722.3208
3Item20,20,3,0,7.0,1675151426.7223208,1675151433.7223208,,1675151426722.3208,1675151433722.3208
1spl1,21,1,0,8.298582200077362,1676633024.1908994,1676633032.4894817,1.0,1676633024190.8994,1676633032489.4817
1spl2,21,1,0,14.427565000019968,1676633032.5611925,1676633046.9887576,1.0,1676633032561.1926,1676633046988.7576
1Item1,21,1,0,12.314029700006358,1676633047.0116918,1676633059.3257215,1.0,1676633047011.692,1676633059325.7214
1Item2,21,1,0,16.85105709999334,1676633059.345252,1676633076.196309,1.0,1676633059345.252,1676633076196.309
1Item3,21,1,0,34.937090200022794,1676633076.217946,1676633111.1550362,1.0,1676633076217.946,1676633111155.036
1Item4,21,1,1,20.474170699948445,1676633111.1718192,1676633131.64599,1.0,1676633111171.819,1676633131645.99
1Item5,21,1,1,58.94705330010038,1676633131.6653814,1676633190.6124346,0.0,1676633131665.381,1676633190612.4346
1Item6,21,1,1,42.26519870001357,1676633190.6302197,1676633232.8954184,0.0,1676633190630.2195,1676633232895.4185
1Item7,21,1,2,33.83341530000325,1676633232.914231,1676633266.7476463,1.0,1676633232914.231,1676633266747.6462
1Item8,21,1,2,43.70792760001496,1676633266.7663243,1676633310.474252,0.0,1676633266766.3242,1676633310474.252
1Item9,21,1,2,6.2621995999943465,1676633310.4963915,1676633316.7585912,0.0,1676633310496.3916,1676633316758.591
1Item10,21,1,2,23.417091500014067,1676633316.7755544,1676633340.192646,1.0,1676633316775.5544,1676633340192.646
2spl1,21,2,0,15.256044299923817,1676633490.2507744,1676633505.5068188,1.0,1676633490250.7744,1676633505506.8188
2spl2,21,2,0,6.889908200013451,1676633509.7621615,1676633516.6520698,1.0,1676633509762.1614,1676633516652.0698
2Item1,21,2,0,10.999086700030604,1676633520.7886946,1676633531.7877812,1.0,1676633520788.6946,1676633531787.7812
2Item2,21,2,0,14.54876819998026,1676633533.8235235,1676633548.3722918,1.0,1676633533823.5234,1676633548372.2915
2Item3,21,2,0,11.782120399991982,1676633550.3589218,1676633562.1410422,1.0,1676633550358.922,1676633562141.0422
2Item4,21,2,1,29.316884899977595,1676633563.4822953,1676633592.7991805,0.0,1676633563482.2952,1676633592799.1804
2Item5,21,2,1,30.057511300081387,1676633595.3349092,1676633625.3924203,1.0,1676633595334.9092,1676633625392.4204
2Item6,21,2,1,20.337234100094065,1676633626.896453,1676633647.233687,1.0,1676633626896.453,1676633647233.687
2Item7,21,2,2,53.45062949997373,1676633648.3570478,1676633701.8076773,0.0,1676633648357.048,1676633701807.6772
2Item8,21,2,2,34.635347000090405,1676633703.3071902,1676633737.942537,0.0,1676633703307.1902,1676633737942.537
2Item9,21,2,2,16.315678899991326,1676633763.8033848,1676633780.1190636,0.0,1676633763803.3848,1676633780119.0637
2Item10,21,2,2,71.10195839998778,1676633797.411679,1676633868.5136375,1.0,1676633797411.679,1676633868513.6377
3spl1,21,3,0,5.944446800043806,1676634017.3314624,1676634023.2759092,1.0,1676634017331.4624,1676634023275.9092
3spl2,21,3,0,2.488971099955961,1676634023.298709,1676634025.78768,0.0,1676634023298.709,1676634025787.68
3Item15,21,3,2,17.731040499988012,1676634025.8044636,1676634043.535504,1.0,1676634025804.4636,1676634043535.5042
3Item2,21,3,0,3.1440681000240147,1676634043.5506926,1676634046.6947606,1.0,1676634043550.6926,1676634046694.7605
3Item5,21,3,0,3.40470529999584,1676634046.7054503,1676634050.1101556,1.0,1676634046705.4502,1676634050110.1555
3Item12,21,3,1,12.210117999929937,1676634050.1220176,1676634062.3321357,0.0,1676634050122.0176,1676634062332.1355
3Item6,21,3,0,4.883302200003527,1676634062.3502674,1676634067.2335696,1.0,1676634062350.267,1676634067233.5696
3Item8,21,3,1,7.686419400037266,1676634067.2516284,1676634074.938048,1.0,1676634067251.6284,1676634074938.048
3Item7,21,3,1,4.761850299895741,1676634074.9559295,1676634079.71778,1.0,1676634074955.9294,1676634079717.78
3Item9,21,3,1,4.100511300028302,1676634079.7301047,1676634083.830616,0.0,1676634079730.1047,1676634083830.616
3Item17,21,3,2,3.733993500005454,1676634083.8480475,1676634087.582041,0.0,1676634083848.0476,1676634087582.041
3Item19,21,3,2,9.728430399904028,1676634087.5984893,1676634097.3269198,1.0,1676634087598.4893,1676634097326.9197
3Item11,21,3,1,4.354665599996224,1676634097.3451843,1676634101.6998498,1.0,1676634097345.1843,1676634101699.85
3Item4,21,3,0,4.607497800025158,1676634101.7221706,1676634106.3296683,1.0,1676634101722.171,1676634106329.6682
3Item13,21,3,2,6.337814599974081,1676634106.340517,1676634112.6783316,1.0,1676634106340.517,1676634112678.3315
3Item10,21,3,1,5.419389600050636,1676634112.695571,1676634118.1149604,1.0,1676634112695.571,1676634118114.9604
3Item14,21,3,2,2.661262199981138,1676634118.1302152,1676634120.7914774,1.0,1676634118130.215,1676634120791.4775
3Item3,21,3,0,3.9700521000195295,1676634120.8020349,1676634124.7720869,1.0,1676634120802.035,1676634124772.087
3Item20,21,3,2,5.969377200002782,1676634124.7859726,1676634130.75535,0.0,1676634124785.973,1676634130755.35
3Item18,21,3,0,9.0,1676634130.75535,1676634139.75535,,1676634130755.35,1676634139755.35
3Item18,21,3,2,5.368884700001217,1676634130.7740326,1676634136.1429174,1.0,1676634130774.0327,1676634136142.9175
1spl1,22,1,0,13.396382300008554,1675856333.8274152,1675856347.2237976,1.0,1675856333827.4153,1675856347223.7976
1spl2,22,1,0,26.831704199983506,1675856347.345015,1675856374.1767192,1.0,1675856347345.0151,1675856374176.7192
1Item1,22,1,0,28.02282899999409,1675856374.20307,1675856402.225899,1.0,1675856374203.0698,1675856402225.899
1Item2,22,1,0,27.92071499998565,1675856402.2533534,1675856430.1740685,1.0,1675856402253.3533,1675856430174.0684
1Item3,22,1,0,18.19745850001345,1675856430.1999302,1675856448.3973887,0.0,1675856430199.9302,1675856448397.389
1Item4,22,1,1,23.854342300008284,1675856448.4240143,1675856472.2783566,0.0,1675856448424.0144,1675856472278.3564
1Item5,22,1,1,28.37348280000151,1675856472.3013835,1675856500.6748662,,1675856472301.3835,1675856500674.8662
1Item6,22,1,1,48.30747699999483,1675856500.7063477,1675856549.0138247,1.0,1675856500706.3477,1675856549013.8247
1Item7,22,1,2,13.139551299973393,1675856549.042725,1675856562.1822765,1.0,1675856549042.725,1675856562182.2764
1Item8,22,1,2,32.10917619999964,1675856562.2002654,1675856594.3094416,0.0,1675856562200.2654,1675856594309.4417
1Item9,22,1,2,24.797858000005363,1675856594.3362365,1675856619.1340945,1.0,1675856594336.2366,1675856619134.0945
1Item10,22,1,2,47.33706130000064,1675856619.1592786,1675856666.49634,1.0,1675856619159.2786,1675856666496.34
2spl1,22,2,0,7.497756199998548,1675856740.9063692,1675856748.4041257,1.0,1675856740906.3691,1675856748404.1255
2spl2,22,2,0,14.431009399995672,1675856750.00116,1675856764.4321692,1.0,1675856750001.16,1675856764432.1692
2Item1,22,2,0,19.0921992000076,1675856765.4997144,1675856784.5919137,1.0,1675856765499.7144,1675856784591.9138
2Item2,22,2,0,24.96543070001644,1675856785.979226,1675856810.9446568,1.0,1675856785979.226,1675856810944.6567
2Item3,22,2,0,10.83560980000766,1675856812.2532885,1675856823.0888984,0.0,1675856812253.2886,1675856823088.8984
2Item4,22,2,1,38.12884019999183,1675856825.5430017,1675856863.671842,0.0,1675856825543.0017,1675856863671.842
2Item5,22,2,1,27.834620700014057,1675856865.084203,1675856892.9188237,1.0,1675856865084.2031,1675856892918.8235
2Item6,22,2,1,26.161109100008616,1675856893.9884148,1675856920.149524,1.0,1675856893988.4148,1675856920149.524
2Item7,22,2,2,21.7850643999991,1675856921.1290529,1675856942.914117,0.0,1675856921129.053,1675856942914.1172
2Item8,22,2,2,40.23404429998482,1675856944.5976207,1675856984.831665,0.0,1675856944597.6206,1675856984831.665
2Item9,22,2,2,11.079984200012404,1675856986.3120792,1675856997.3920634,1.0,1675856986312.079,1675856997392.0637
2Item10,22,2,2,38.76917039998807,1675856998.6807551,1675857037.4499254,1.0,1675856998680.7551,1675857037449.9255
3spl1,22,3,0,11.013248300005216,1675857111.708675,1675857122.721923,0.0,1675857111708.6748,1675857122721.923
3Item15,22,3,2,10.354737799993018,1675857123.7803843,1675857134.135122,0.0,1675857123780.3845,1675857134135.122
3Item2,22,3,0,13.010021900001448,1675857134.1594598,1675857147.1694818,1.0,1675857134159.4597,1675857147169.4817
3Item5,22,3,0,17.660917200002586,1675857147.1943996,1675857164.8553169,0.0,1675857147194.3997,1675857164855.317
3Item12,22,3,1,15.07051789999241,1675857164.8791962,1675857179.9497142,,1675857164879.1963,1675857179949.714
3Item6,22,3,0,8.381644000008237,1675857179.973111,1675857188.354755,1.0,1675857179973.1108,1675857188354.755
3Item8,22,3,1,33.47795380000025,1675857188.3770866,1675857221.8550406,0.0,1675857188377.087,1675857221855.0403
3Item7,22,3,1,16.2627044999972,1675857221.8787515,1675857238.141456,1.0,1675857221878.7517,1675857238141.4558
3Item9,22,3,0,6.0,1675857238.141456,1675857244.141456,,1675857238141.4558,1675857244141.4558
1spl1,23,1,0,54.85909050000009,1679919118.3285232,1679919173.1876135,1.0,1679919118328.5232,1679919173187.6135
1Item1,23,1,0,31.58872640000027,1679919178.3957016,1679919209.984428,1.0,1679919178395.7017,1679919209984.428
1Item2,23,1,0,30.179051000000072,1679919210.0097554,1679919240.1888063,0.0,1679919210009.7554,1679919240188.8064
1Item3,23,1,0,10.964109100000314,1679919240.2104151,1679919251.1745243,1.0,1679919240210.415,1679919251174.5244
1Item4,23,1,1,22.072624099999302,1679919251.1940424,1679919273.266667,1.0,1679919251194.0425,1679919273266.667
1Item5,23,1,1,40.97017239999968,1679919273.281375,1679919314.251547,1.0,1679919273281.375,1679919314251.547
1Item6,23,1,1,40.21328110000013,1679919314.2857482,1679919354.4990294,0.0,1679919314285.7483,1679919354499.0293
1Item7,23,1,2,7.295275500000571,1679919354.5176091,1679919361.8128846,1.0,1679919354517.6091,1679919361812.8845
1Item8,23,1,2,51.163759400000345,1679919361.82864,1679919412.9923997,1.0,1679919361828.64,1679919412992.3997
1Item9,23,1,2,20.990251900000658,1679919413.016999,1679919434.007251,0.0,1679919413016.999,1679919434007.251
1Item10,23,1,2,28.880606599999737,1679919434.0219743,1679919462.902581,0.0,1679919434021.9744,1679919462902.581
2spl1,23,2,0,18.54501149999942,1679919624.2602189,1679919642.8052304,1.0,1679919624260.2188,1679919642805.2305
2spl2,23,2,0,8.353409199999987,1679919646.779917,1679919655.1333263,0.0,1679919646779.917,1679919655133.3262
2Item1,23,2,0,24.06736869999986,1679919660.269217,1679919684.3365858,1.0,1679919660269.217,1679919684336.5857
2Item2,23,2,0,29.759250599999177,1679919686.6729617,1679919716.4322124,1.0,1679919686672.9617,1679919716432.2124
2Item3,23,2,0,32.76846719999958,1679919719.9302485,1679919752.6987157,1.0,1679919719930.2483,1679919752698.7156
2Item4,23,2,1,36.27547609999965,1679919754.560271,1679919790.8357472,0.0,1679919754560.271,1679919790835.7473
2Item5,23,2,1,24.154993999999533,1679919793.360289,1679919817.515283,1.0,1679919793360.289,1679919817515.2832
2Item6,23,2,1,37.2813627000005,1679919818.9272838,1679919856.2086463,1.0,1679919818927.2837,1679919856208.6462
2Item7,23,2,2,23.030061399999795,1679919857.7812805,1679919880.811342,1.0,1679919857781.2805,1679919880811.342
2Item8,23,2,2,20.52851310000005,1679919881.9915304,1679919902.5200436,1.0,1679919881991.5305,1679919902520.0437
2Item9,23,2,2,14.74382069999956,1679919904.3933294,1679919919.13715,1.0,1679919904393.329,1679919919137.15
2Item10,23,2,2,36.80607039999995,1679919920.791448,1679919957.5975184,1.0,1679919920791.448,1679919957597.5186
3spl1,23,3,0,10.514847200000077,1679920065.1783926,1679920075.69324,1.0,1679920065178.3926,1679920075693.24
3Item15,23,3,2,23.227379799999653,1679920077.2497845,1679920100.4771645,1.0,1679920077249.7844,1679920100477.1646
3Item2,23,3,0,46.05285529999946,1679920100.4965315,1679920146.5493867,1.0,1679920100496.5315,1679920146549.3867
3Item5,23,3,0,18.26155649999964,1679920146.5730062,1679920164.8345623,1.0,1679920146573.006,1679920164834.5625
3Item12,23,3,1,22.90208369999982,1679920164.849934,1679920187.7520175,1.0,1679920164849.934,1679920187752.0176
3Item6,23,3,0,10.0,1679920187.7520175,1679920197.7520175,,1679920187752.0176,1679920197752.0176
1spl1,24,1,0,20.486520600039512,1676725739.810554,1676725760.2970746,1.0,1676725739810.554,1676725760297.0745
1spl2,24,1,0,10.594420800101943,1676725760.3808513,1676725770.9752722,1.0,1676725760380.8513,1676725770975.2722
1Item1,24,1,0,21.7855851999484,1676725771.0055366,1676725792.7911215,1.0,1676725771005.5366,1676725792791.1216
1Item2,24,1,0,14.945826799958011,1676725792.8099792,1676725807.755806,1.0,1676725792809.9792,1676725807755.806
1Item3,24,1,0,33.862134400056675,1676725807.7733333,1676725841.6354678,1.0,1676725807773.3333,1676725841635.4678
1Item4,24,1,1,36.438378599938005,1676725841.6512003,1676725878.0895789,1.0,1676725841651.2002,1676725878089.5789
1Item5,24,1,1,101.27487840002868,1676725878.1100976,1676725979.384976,1.0,1676725878110.0977,1676725979384.9758
1Item6,24,1,1,69.10992720001377,1676725979.4037957,1676726048.513723,1.0,1676725979403.7957,1676726048513.723
1Item7,24,1,2,13.169794799992816,1676726048.5308545,1676726061.7006493,1.0,1676726048530.8545,1676726061700.6492
1Item8,24,1,2,8.063267300021835,1676726061.719185,1676726069.7824523,1.0,1676726061719.185,1676726069782.4524
1Item9,24,1,2,0.91974299994763,1676726069.8025882,1676726070.7223313,0.0,1676726069802.588,1676726070722.3313
2spl1,24,2,0,9.74057719996199,1676726221.9874268,1676726231.728004,1.0,1676726221987.4268,1676726231728.004
2spl2,24,2,0,15.175616399967112,1676726236.438191,1676726251.6138074,1.0,1676726236438.191,1676726251613.8074
2Item1,24,2,0,10.956694600055926,1676726255.1577475,1676726266.114442,1.0,1676726255157.7476,1676726266114.442
2Item2,24,2,0,27.41518250002992,1676726267.864049,1676726295.2792315,1.0,1676726267864.049,1676726295279.2314
2Item3,24,2,0,12.464724000077696,1676726297.9526153,1676726310.417339,1.0,1676726297952.6152,1676726310417.339
2Item4,24,2,1,38.41240879998077,1676726312.5112116,1676726350.9236205,1.0,1676726312511.2117,1676726350923.6204
2Item5,24,2,1,7.47915400005877,1676726352.014236,1676726359.49339,1.0,1676726352014.236,1676726359493.39
2Item6,24,2,1,13.78562829992734,1676726360.9133804,1676726374.6990087,1.0,1676726360913.3804,1676726374699.0088
2Item7,24,2,2,24.1177712000208,1676726375.6743343,1676726399.7921054,1.0,1676726375674.3342,1676726399792.1057
2Item8,24,2,2,27.06164139998145,1676726400.7133632,1676726427.7750046,1.0,1676726400713.3633,1676726427775.0046
2Item9,24,2,2,21.82825719995889,1676726428.5023146,1676726450.3305717,1.0,1676726428502.3145,1676726450330.5715
2Item10,24,2,2,42.802737900055945,1676726451.0166948,1676726493.8194327,1.0,1676726451016.6948,1676726493819.4326
3spl1,24,3,0,6.466871100012213,1676726581.3052268,1676726587.7720978,1.0,1676726581305.2268,1676726587772.098
3Item15,24,3,2,0.4359308000421151,1676726593.3897102,1676726593.825641,1.0,1676726593389.7102,1676726593825.6409
3Item2,24,3,0,10.710938100004569,1676726593.8389094,1676726604.5498476,1.0,1676726593838.9094,1676726604549.8477
3Item5,24,3,0,3.7650012000231072,1676726604.567906,1676726608.3329072,1.0,1676726604567.906,1676726608332.9072
3Item12,24,3,1,3.890371700050309,1676726608.355219,1676726612.2455907,1.0,1676726608355.219,1676726612245.5906
3Item6,24,3,0,9.187812899937851,1676726612.2614124,1676726621.4492252,1.0,1676726612261.4124,1676726621449.225
3Item8,24,3,1,16.709498499985784,1676726621.4680784,1676726638.1775768,1.0,1676726621468.0784,1676726638177.577
3Item7,24,3,1,9.161669500055725,1676726638.1997347,1676726647.3614042,1.0,1676726638199.7346,1676726647361.4043
3Item9,24,3,1,4.8962452000705525,1676726647.385701,1676726652.2819462,0.0,1676726647385.701,1676726652281.9463
3Item17,24,3,2,4.134379199938849,1676726652.303538,1676726656.4379172,0.0,1676726652303.538,1676726656437.9172
3Item19,24,3,2,2.480646900017746,1676726656.4612858,1676726658.941933,0.0,1676726656461.286,1676726658941.9329
3Item11,24,3,1,10.535209099994972,1676726658.960876,1676726669.4960852,0.0,1676726658960.876,1676726669496.0852
3Item4,24,3,0,8.37132679997012,1676726669.5224557,1676726677.8937824,1.0,1676726669522.4558,1676726677893.7825
3Item13,24,3,2,12.50905170000624,1676726677.917269,1676726690.4263208,1.0,1676726677917.269,1676726690426.3208
3Item10,24,3,1,1.662324900040403,1676726690.4453025,1676726692.1076274,1.0,1676726690445.3025,1676726692107.6274
3Item14,24,3,2,3.769662500009872,1676726692.133315,1676726695.9029777,1.0,1676726692133.3152,1676726695902.9778
3Item3,24,3,0,4.368500999989919,1676726695.915715,1676726700.284216,1.0,1676726695915.715,1676726700284.2158
3Item20,24,3,2,2.6869400999275967,1676726700.3150628,1676726703.002003,1.0,1676726700315.0627,1676726703002.003
3Item18,24,3,2,4.498595200013369,1676726703.0239606,1676726707.5225558,1.0,1676726703023.9607,1676726707522.556
3Item16,24,3,2,2.322632499970496,1676726707.5412264,1676726709.863859,1.0,1676726707541.2263,1676726709863.859
3Item1,24,3,0,2.0,1676726709.863859,1676726711.863859,,1676726709863.859,1676726711863.859
3Item1,24,3,0,1.8778608000138768,1676726709.8803415,1676726711.7582023,1.0,1676726709880.3416,1676726711758.2024
1spl1,25,1,0,11.336224099970424,1676812520.5648468,1676812531.9010708,1.0,1676812520564.8467,1676812531901.0708
1spl2,25,1,0,40.697094800067134,1676812531.984861,1676812572.6819558,1.0,1676812531984.8608,1676812572681.9558
1Item1,25,1,0,17.5610514000291,1676812572.704643,1676812590.2656944,1.0,1676812572704.643,1676812590265.6943
1Item2,25,1,0,18.92524240002968,1676812590.2836037,1676812609.208846,0.0,1676812590283.6038,1676812609208.8462
1Item3,25,1,0,25.36390710005071,1676812609.2256222,1676812634.5895293,1.0,1676812609225.622,1676812634589.5293
1Item4,25,1,1,31.225430299993604,1676812634.608643,1676812665.8340733,0.0,1676812634608.643,1676812665834.0732
1Item5,25,1,1,42.704845499945804,1676812665.8513632,1676812708.5562086,,1676812665851.3633,1676812708556.2085
1Item6,25,1,1,32.18701900006272,1676812708.5782368,1676812740.765256,1.0,1676812708578.2368,1676812740765.256
1Item7,25,1,2,36.34582779998891,1676812740.7829792,1676812777.128807,,1676812740782.9792,1676812777128.8071
1Item8,25,1,2,66.3884208999807,1676812777.1475313,1676812843.535952,0.0,1676812777147.5312,1676812843535.952
1Item9,25,1,2,9.788014100049622,1676812843.5524888,1676812853.340503,,1676812843552.4888,1676812853340.503
1Item10,25,1,2,18.67264070000965,1676812853.3606496,1676812872.0332904,,1676812853360.6497,1676812872033.2903
2spl1,25,2,0,5.405101099982858,1676812970.1595292,1676812975.5646305,1.0,1676812970159.5293,1676812975564.6306
2spl2,25,2,0,6.766583599965088,1676812977.6776755,1676812984.4442592,0.0,1676812977677.6755,1676812984444.2593
2Item1,25,2,0,11.88015780004207,1676812988.0750575,1676812999.9552152,1.0,1676812988075.0576,1676812999955.215
2Item2,25,2,0,12.298707699985243,1676813001.4077826,1676813013.7064905,0.0,1676813001407.7825,1676813013706.4905
2Item3,25,2,0,8.072753199958242,1676813015.0371237,1676813023.1098769,1.0,1676813015037.1238,1676813023109.877
2Item4,25,2,1,8.753143300069496,1676813024.0280552,1676813032.7811985,1.0,1676813024028.0552,1676813032781.1985
2Item5,25,2,1,10.225506599992514,1676813033.776869,1676813044.0023756,0.0,1676813033776.8691,1676813044002.3755
2Item6,25,2,1,12.087348800036125,1676813045.0419283,1676813057.129277,0.0,1676813045041.9282,1676813057129.277
2Item7,25,2,2,53.00064380001277,1676813065.591233,1676813118.5918767,0.0,1676813065591.233,1676813118591.8767
2Item8,25,2,2,13.548304099938832,1676813119.774084,1676813133.3223882,1.0,1676813119774.084,1676813133322.3882
2Item9,25,2,2,8.041340199997649,1676813134.2290092,1676813142.2703493,0.0,1676813134229.009,1676813142270.3494
2Item10,25,2,2,20.97712529997807,1676813144.089883,1676813165.0670085,0.0,1676813144089.883,1676813165067.0083
3spl1,25,3,0,4.644959599943832,1676813236.5837958,1676813241.2287557,1.0,1676813236583.796,1676813241228.7556
3spl2,25,3,0,5.945852499920875,1676813241.2483394,1676813247.194192,1.0,1676813241248.3394,1676813247194.192
3Item15,25,3,2,30.86528459994588,1676813247.2124965,1676813278.0777812,1.0,1676813247212.4966,1676813278077.7812
3Item2,25,3,0,5.063539499999024,1676813278.096301,1676813283.1598406,1.0,1676813278096.301,1676813283159.8406
3Item5,25,3,0,14.433776700054295,1676813283.177927,1676813297.6117036,1.0,1676813283177.927,1676813297611.7036
3Item12,25,3,1,8.956619799952023,1676813297.6257832,1676813306.582403,,1676813297625.7832,1676813306582.4028
3Item6,25,3,0,9.748892899951898,1676813306.599912,1676813316.3488047,1.0,1676813306599.912,1676813316348.8047
3Item8,25,3,1,29.212116500013508,1676813316.3706326,1676813345.5827491,0.0,1676813316370.6326,1676813345582.749
3Item7,25,3,1,15.651197899947874,1676813345.60079,1676813361.251988,1.0,1676813345600.79,1676813361251.988
3Item9,25,3,0,6.0,1676813361.251988,1676813367.251988,,1676813361251.988,1676813367251.988
1spl1,26,1,0,25.529187500000265,1678800976.0544868,1678801001.5836742,0.0,1678800976054.4868,1678801001583.674
1spl2,26,1,0,17.628165199999785,1678801001.7056215,1678801019.3337867,0.0,1678801001705.6216,1678801019333.7866
1Item1,26,1,0,29.27143650000108,1678801019.3636713,1678801048.6351078,1.0,1678801019363.6714,1678801048635.1077
1Item2,26,1,0,30.40804970000136,1678801048.6620605,1678801079.07011,1.0,1678801048662.0603,1678801079070.11
1Item3,26,1,0,23.919882700000016,1678801079.0964878,1678801103.0163703,1.0,1678801079096.4878,1678801103016.3704
1Item4,26,1,1,40.53480529999979,1678801103.041159,1678801143.5759642,1.0,1678801103041.159,1678801143575.964
1Item5,26,1,1,48.156343200000265,1678801143.5960932,1678801191.7524364,1.0,1678801143596.0933,1678801191752.4363
1Item6,26,1,1,48.06995520000055,1678801191.779497,1678801239.849452,0.0,1678801191779.4968,1678801239849.452
1Item7,26,1,2,32.45151540000006,1678801239.8774917,1678801272.3290071,1.0,1678801239877.4917,1678801272329.007
1Item8,26,1,2,19.498204699999405,1678801272.3538997,1678801291.8521044,1.0,1678801272353.8997,1678801291852.1045
1Item9,26,1,2,27.383135899999616,1678801291.8767917,1678801319.2599275,1.0,1678801291876.7915,1678801319259.9275
2spl1,26,2,0,10.5577744000002,1678801409.16685,1678801419.7246244,1.0,1678801409166.85,1678801419724.6245
2spl2,26,2,0,7.081301100000928,1678801425.8561893,1678801432.9374905,0.0,1678801425856.1892,1678801432937.4905
2Item1,26,2,0,18.536554799999067,1678801435.9164157,1678801454.4529705,1.0,1678801435916.4158,1678801454452.9705
2Item2,26,2,0,31.993848400001298,1678801455.8307607,1678801487.824609,1.0,1678801455830.7607,1678801487824.6091
2Item3,26,2,0,17.66566310000053,1678801489.2112582,1678801506.8769212,1.0,1678801489211.258,1678801506876.9211
2Item4,26,2,1,38.67966889999843,1678801508.5057952,1678801547.185464,1.0,1678801508505.7952,1678801547185.464
2Item5,26,2,1,15.736404100000073,1678801548.6492288,1678801564.385633,1.0,1678801548649.2288,1678801564385.633
2Item6,26,2,1,27.17442120000124,1678801565.4289775,1678801592.6033988,1.0,1678801565428.9775,1678801592603.3987
2Item7,26,2,2,16.061533200001577,1678801594.1691904,1678801610.2307236,1.0,1678801594169.1904,1678801610230.7236
2Item8,26,2,2,11.127812099999574,1678801612.0065544,1678801623.1343665,0.0,1678801612006.5544,1678801623134.3665
2Item9,26,2,2,16.642959200000405,1678801624.54011,1678801641.1830692,1.0,1678801624540.11,1678801641183.069
2Item10,26,2,2,23.315244400000665,1678801642.4759574,1678801665.7912018,0.0,1678801642475.9573,1678801665791.202
3spl1,26,3,0,5.925788300000932,1678801719.0470717,1678801724.97286,0.0,1678801719047.0718,1678801724972.86
3spl2,26,3,0,4.994967000000543,1678801724.9992237,1678801729.9941907,0.0,1678801724999.2236,1678801729994.191
3Item15,26,3,2,4.252043099999355,1678801730.021897,1678801734.27394,0.0,1678801730021.897,1678801734273.9402
3Item2,26,3,0,4.91034690000015,1678801734.2934914,1678801739.2038383,1.0,1678801734293.4917,1678801739203.8384
3Item5,26,3,0,17.619142999999895,1678801739.2331653,1678801756.8523085,1.0,1678801739233.1653,1678801756852.3086
3Item12,26,3,1,26.04594309999993,1678801756.876624,1678801782.9225671,0.0,1678801756876.624,1678801782922.5671
3Item6,26,3,0,13.654664200001209,1678801782.94146,1678801796.5961242,1.0,1678801782941.46,1678801796596.1245
3Item8,26,3,1,30.05495450000126,1678801796.6178138,1678801826.6727684,1.0,1678801796617.8137,1678801826672.7683
3Item7,26,3,1,10.70389989999967,1678801826.6916406,1678801837.3955405,1.0,1678801826691.6406,1678801837395.5403
3Item9,26,3,1,10.507898800000476,1678801837.4218812,1678801847.92978,1.0,1678801837421.881,1678801847929.78
3Item17,26,3,0,2.0,1678801847.92978,1678801849.92978,,1678801847929.78,1678801849929.78
1spl1,27,1,0,9.6241849999642,1679831886.143709,1679831895.767894,1.0,1679831886143.709,1679831895767.894
1spl2,27,1,0,25.13988450006582,1679831895.8501668,1679831920.9900513,1.0,1679831895850.1667,1679831920990.0513
1Item1,27,1,0,6.754081799997948,1679831921.017718,1679831927.7717998,1.0,1679831921017.718,1679831927771.7998
1Item2,27,1,0,16.59727779997047,1679831927.795595,1679831944.3928728,1.0,1679831927795.595,1679831944392.8728
1Item3,27,1,0,22.115557799930684,1679831944.4143116,1679831966.5298696,1.0,1679831944414.3118,1679831966529.8696
1Item4,27,1,1,18.69504490005784,1679831966.5485888,1679831985.2436335,1.0,1679831966548.5889,1679831985243.6335
